0;Jucá: Meirelles será o candidato do MDB, mas não receberá recursos.  #Eleições2018 #MDB  ;Jucá: Meirelles will be MDB candidate, but will not receive resources. # Elections2018 #MDB;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Não já basta á 💩💩💩 que estar esse país e com sua contribuição e ainda quer continuar???? Sai pra lá viu👊👊;Not enough will be that country and with its contribution and still want to continue ???? Get out there;Neg,Neu,Pos,Compound;0.0;0.888;0.112;0.3094
1;  ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;  Oi?;Hi?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Afrouxou pro chuchu quem diria!;He loosened to the chuchu who would say!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;     Ah Fernanda. O assunto aqui não é essa vai. Acho que consegue manter a troca de ideias num nível menos primário que esse;Ah Fernanda. The subject here is not this vai. I think you can keep the exchange of ideas on a less primary level than this;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Pra cima Meirelles;Top Meirelles;Neg,Neu,Pos,Compound;0.0;0.357;0.643;0.2023
1; Ninguém se importa;Nobody cares;Neg,Neu,Pos,Compound;0.0;0.25;0.75;0.4588
1; é o cara! tem o meu apoio! ;is the guy! have my support!;Neg,Neu,Pos,Compound;0.0;0.604;0.396;0.508
1;      É a solução? Fale sobre ele ....;Is it the solution? Talk about it ....;Neg,Neu,Pos,Compound;0.0;0.753;0.247;0.3182
1; Certo, a história do CANDIDATO é tão importante quanto a história do PARTIDO que ele é filiado, e é aqui está o nó da questão, tem #Corrupção explícita em todos os partidos. #NÃOVOTO em candidatos cujo partidos estejam envolvidos em #Corrupção.;"Sure, the CANDIDATE story is just as important as the PARTY story he&#39;s affiliated with, and here&#39;s the nitty-gritty, it&#39;s # Corruption explicit in every party. # NOVOTO in candidates whose parties are involved in # Corruption.";Neg,Neu,Pos,Compound;0.0;0.692;0.308;0.8986
1;Para Kennedy Alencar (CBN),  deveria haver  limite ao autofinanciamento de campanha, porque isso cria uma desvantagem. Isso porque o  quer bancar sua campanha. Besteira. Ross Perot foi  2 vezes candidato a presidente do EUA às suas custas. Sempre para pagar mico.;"For Kennedy Alencar (CBN), there should be a limit to campaign self-financing, because this creates a disadvantage. That&#39;s because he wants to run his campaign. Bullshit. Ross Perot has been a two-time US presidential candidate at his expense. Always to pay tribute.";Neg,Neu,Pos,Compound;0.176;0.771;0.052;-0.6833
1; O verdadeiro voto liberal dessa eleição, currículo de primeiro mundo, ficha limpa e que prefere falar a verdade do que ficar fazendo rodeio.  Se vc  é liberal, seu voto é Meirelles.;The true liberal vote of this election, first world curriculum, clean record and who prefers to speak the truth than to be doing rodeo. If you are liberal, your vote is Meirelles.;Neg,Neu,Pos,Compound;0.0;0.788;0.212;0.7783
1;  Kkkkk;Kkkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Tá louco ! Votar em você é manter essa política econômica do jeito que está, horrível para o cidadão pagador de imposto. País um porcaria e o luxo lá do congresso sendo mantido. Torço muito para que o Sr passe vergonha nessas eleições.;"You are crazy ! Voting on you is keeping this economic policy the way it is, horrible for the taxpayer citizen. Country sucks and the luxury of congress is being maintained. I&#39;m very sorry for you to be ashamed of these elections.";Neg,Neu,Pos,Compound;0.271;0.729;0.0;-0.9078
1;  O melhor candidato! #ChamaOMeirelles;The best candidate! #ChamaOMeirelles;Neg,Neu,Pos,Compound;0.0;0.4;0.6;0.6696
0; E  ficha limpa, nunca foi envolvido em nenhum caso de corrupção, fora que o currículo do Meirelles dá de dez a zero nesses aí, tem um que diz que estudou fora que nem falar inglês sabe! #ChamaOMeirelles ;"And a clean record, he was never involved in any corruption case, except that Meirelles&#39;s curriculum gives ten to zero in those there, there is one that says he studied out that even speaking English does not! #ChamaOMeirelles";Neg,Neu,Pos,Compound;0.0;0.923;0.077;0.4574
1;  Quem Nao tem o que dizer...fica atacando os outros...herg #Mito.;Who does not have what to say ... is attacking the others ... herg #Mito.;Neg,Neu,Pos,Compound;0.176;0.824;0.0;-0.4588
1; 1o engenheiro no ?;1st engineer not?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Fale de seus planos e não contra o Bolsonaro. Feliz 1% para vc.;Talk about your plans and not against Bolsonaro. Happy 1% for you.;Neg,Neu,Pos,Compound;0.214;0.786;0.0;-0.4585
1;Eu amo a capacidade do Henrique Meirelles de se dizer um político de esquerda.;"I love Henrique Meirelles&#39; ability to call himself a leftist politician.";Neg,Neu,Pos,Compound;0.0;0.519;0.481;0.7579
1;Senhoras e senhores, anotem o que estou dizendo, Henrique Meirelles depois de escolhido e com a convenção do MDB homologada, será um candidato pra incomodar, pois não entra em projeto pra perder. Vídeo muito bom e coerente, falando o que muitos não tem coragem! ;Ladies and gentlemen, write down what I am saying, Henrique Meirelles after being chosen and with the convention of the MDB approved, will be a candidate to bother, because it does not enter into a project to lose. Very good and coherent video, speaking what many do not have the courage!;Neg,Neu,Pos,Compound;0.141;0.754;0.105;-0.2563
1; Sem dúvida o mais preparado! Competência e reconhecimento internacional! Capaz de atrair investidores! Quem comparar a escolhe. #NemdireitaNemEsquerdaAvanteBrasil!;Without a doubt the most prepared! Competence and international recognition! Able to attract investors! Whoever compares it chooses. #NeightrightNoEverywhereEvanteBrazil!;Neg,Neu,Pos,Compound;0.107;0.642;0.251;0.5205
1; Muito bom, vamos ver os Bolsonazi agora se descabelando nos comentários, porque até que enfim alguém tá falando umas verdades. ;"Very good, let&#39;s see the Bolsonazi now fading in the comments, because until finally someone is talking some truths.";Neg,Neu,Pos,Compound;0.0;0.739;0.261;0.7178
0;" Uma dúvida meu consagrado:
Qdo foi conselheiro do Grupo Empresarial mais corrupto da história deste país, a J&amp;F, durante toda a roubalheira, o senhor foi ?

(  ) conivente/vista grossa
(  ) conivente/sabia de tudo
(  ) incompetente pois nao se interessava sobre a origem do $";"A question of my own: Qdo was the most corrupt Business Group advisor in the history of this country, J &amp; F, during the whole robbery, did you go? () connivance / thick sight () conniving / knew everything () incompetent because it was not interested in the origin of $";Neg,Neu,Pos,Compound;0.109;0.891;0.0;-0.6551
0;"Qual é o tempo que o Alckimin, o Ciro, a Marina e o Henrique Meirelles têm para se solidificar diante dos eleitores ? Nenhum.  

E se o Bolsonaro não ganhar por fraude?

Alguém já se perguntou no que vai resultar ?

#DomF";What is the time that Alckimin, Ciro, Marina and Henrique Meirelles have to solidify in front of the voters? None. What if Bolsonaro does not win for fraud? Has anyone wondered what would happen? #DomF;Neg,Neu,Pos,Compound;0.078;0.843;0.078;0.0
0;Na lanterna (1%) da corrida presidencial, Henrique Meirelles investe R$ 250 mil por mês na tentativa de ser o candidato do MDB. Só em 2016 ele faturou em consultorias R$ 200 milhões e pretende tirar do próprio bolso os custos da campanha (R$ 70 milhões) ;In the flashlight (1%) of the presidential race, Henrique Meirelles invests $ 250,000 per month in an attempt to be MDB candidate. Only in 2016 did he receive consulting expenses of R $ 200 million and intend to take out the costs of the campaign (R $ 70 million);Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" Antes do natal!
";Before Christmas!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Vai contar como fechou os olhos ou não para a corrupção dos governos dos quais fez parte?;Are you going to tell us how you closed your eyes or not for the corruption of the governments of which you were a part?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Meirelles pelo jeito vai ser o novo nessa eleição, tá tendo a coragem de dizer na cara tudo o que os outros candidatos não tem.. Nessa bota no chinelo Marina, Alckmin, Ciro e Bolsonaro numa só tacada. ;Meirelles by the way will be the new in this election, is having the courage to say in the face everything the other candidates do not have .. In this boot in the slipper Marina, Alckmin, Ciro and Bolsonaro in one stroke.;Neg,Neu,Pos,Compound;0.0;0.928;0.072;0.4939
1; O fato de alguém tentar mais de uma eleição se traduz mais em experiência do que pra incompetência pra mim. Vejo em outros países candidatos que nunca foram eleitos e são excelentes. Ou vc acha o povo sempre acertou nas escolhas de presidente por aqui? Vamo melhorar as críticas;"The fact that someone tries more than one election translates more to experience than to incompetence for me. I see in other candidate countries that they have never been elected and they are excellent. Or do you think the people have always been right in the president&#39;s choices around here? Let&#39;s improve the reviews";Neg,Neu,Pos,Compound;0.055;0.835;0.11;0.5106
0; Recapitulando que:  Meirelles não saíria candidato, saiu.  Meirelles não seria escolhido pois iriam de Temer, deu Meirelles.  Meirelles não seria escolhido pelo MDB, está sendo unanimidade.  Anotem, o Meirelles quando começar  a campanha vai surpreender, é um vencedor nato.;Recapitulating that: Meirelles would not be a candidate, he left. Meirelles would not be chosen because they would come from Temer, gave Meirelles. Meirelles would not be chosen by the MDB, being unanimous. Note, Meirelles when starting the campaign will surprise, is a born winner.;Neg,Neu,Pos,Compound;0.0;0.874;0.126;0.7096
1;  Coragem e competência para estar na linha de frente do melhor projeto para o país! #ChamaOMeirelles;Courage and competence to be at the forefront of the best project for the country! #ChamaOMeirelles;Neg,Neu,Pos,Compound;0.0;0.645;0.355;0.8268
1;#LEGADO #LULISTA? Desemprego e fome. Em visita a #Palmas e pré-#candidato à #Presidência da República, Henrique #Meirelles aposta no “legado lulista” para alavancar sua candidatura - Conexão Tocantins - Portal de Notícias  via ;"#LEGADO #LULISTA? Unemployment and hunger. In a visit to #Palmas and pre-candidate # # Presidency of the Republic, Henrique # Meirelles bets on &quot;Lula legacy&quot; to leverage his candidacy - Tocantins Connection - Portal de Notícias via";Neg,Neu,Pos,Compound;0.145;0.855;0.0;-0.5994
0; Agora  começou a eleição, dá de dez a zero nesses candidatos aí!;Now the election has begun, give ten to zero these candidates there!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; va legalizar maconha na casa da sua mãe;"going to legalize marijuana at your mother&#39;s house";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Não consegue 10 votos na sua família;Can not get 10 votes in your family;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Politico que tens história na política brasileira não é qualidade.;Politico you have history in Brazilian politics is not quality.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; E conselheiro de empresa corrupta, tá no currículo também  ?;And a corrupt company counselor, are you in the resume too?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Esse aí  perdeu completamente o senso de ridículo. Pensou que poderia comprar a Presidência. Está ficando patético.;"This one completely lost his sense of ridicule. He thought he could buy the Presidency. It&#39;s getting pathetic.";Neg,Neu,Pos,Compound;0.383;0.617;0.0;-0.8516
0; Servir ou destruir o Brasil ? Alguém que participou do governo Temer não estar querendo servir ao povo brasileiro.;Serve or destroy Brazil? Someone who participated in the Temer government is not willing to serve the Brazilian people.;Neg,Neu,Pos,Compound;0.163;0.837;0.0;-0.5423
0;Interview with Brazil's finance minister Henrique Meirelles -  #VIXC #LatestComments ;"Interview with Brazil&#39;s finance minister Henrique Meirelles - #VIXC #LatestComments";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Henrique Meirelles decide enfatizar sua associação com Lula ;Henrique Meirelles decides to emphasize his association with Lula;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"Henrique Meirelles decide enfatizar sua associação com Lula #BoletimDaLiberdade

";Henrique Meirelles decides to emphasize his association with Lula #BoletimDaLiberdade;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Ansiosa para vê-lo no ;Looking forward to seeing you at;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Henrique Meirelles diz que Previdência no Brasil é 'muito generosa' O povão tende trabalhar mais e pagar as dividas! Empresários exportadores NÃO PRECISAM PAGAR PREVIDÊNCIAS E NEM IMPOSTO !;"Henrique Meirelles says Social Security in Brazil is &#39;very generous&#39; The povão tends to work harder and pay the debts! Entrepreneurs exporters DO NOT NEED TO PAY FORWARDS AND NO TAX!";Neg,Neu,Pos,Compound;0.193;0.741;0.066;-0.5647
1;  Pra cima Meirelles!!!!!;Up Meirelles !!!!!;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  🤮🤮🤮🤮;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"   Atualizar a tabela de Imposto de Renda seria uma medida? A CLASSE média vai continuar ""pagando o pato? ";"Would updating the Income Tax table be a measure? The average CLASS will continue &quot;paying the duck?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;Meirelles Presidente Bolsonaro Vice;Meirelles President Bolsonaro Vice;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Bora brasileiros, #ChamaOMeirelles sem surpresa ruim!;Bora Brazilians, #ChamaOMeirelles not a bad surprise!;Neg,Neu,Pos,Compound;0.203;0.447;0.351;0.3244
0;  taí... o cara certo no mundo errado..;"You&#39;re the right guy in the wrong world.";Neg,Neu,Pos,Compound;0.307;0.693;0.0;-0.4767
1;Um dia depois de  sugerir  para vice de  ... ;A day after suggesting for vice de ...;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Vou assistir!;"I&#39;ll watch!";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Nilton Franco participa em Palmas de encontro com pré-candidato a presidente Henrique Meirelles ;Nilton Franco participates in Palmas meeting with pre-candidate to president Henrique Meirelles;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;HENRIQUE MEIRELLES: OPORTUNISMO EM LIBRAS  via ;HENRIQUE MEIRELLES: OPPORTUNISM IN POUNDS via;Neg,Neu,Pos,Compound;0.0;0.701;0.299;0.2808
1;Coordenador de Alckmin sugere Henrique Meirelles como candidato a vice  via  ;"Alckmin&#39;s coordinator suggests Henrique Meirelles as vice-candidate";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;  Vamos acompanhar, acho que esse é o primeiro evento que teremos todos os candidatos presentes. Bom pra analisar um a um.;"Let&#39;s follow up, I think this is the first event that we will have all the candidates present. Good to analyze one by one.";Neg,Neu,Pos,Compound;0.0;0.884;0.116;0.4404
1;Pré-candidato à presidência da República, Henrique Meirelles reúne nomes do MDB em Palmas   ;Pre-candidate for the presidency of the Republic, Henrique Meirelles gathers MDB names in Palmas;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;No momento não dá pra ser confiante com o país, por tudo o que estamos vivendo e passando. Ainda mais sem saber se o próximo presidente terá capacidade para mudar o cenário. A minha esperança seria o Henrique Meirelles ser eleito, mas até o momento não mostra forças para vencer.;At the moment you can not be confident with the country, for everything that we are living and going through. Even more without knowing if the next president will be able to change the scenario. My hope would be for Henrique Meirelles to be elected, but so far he shows no strength to win.;Neg,Neu,Pos,Compound;0.071;0.753;0.176;0.8332
1;  Sei que você trafega num ambiente extremamente sujo e podre, espero que consiga sair limpo e não fazer alianças com pessoas erradas;I know that you travel in an extremely dirty and rotten environment, I hope you can get clean and not make alliances with the wrong people;Neg,Neu,Pos,Compound;0.286;0.551;0.163;-0.6436
0;"  Player oriundo do setor bancário internacional, cidadão acima de quaisquer suspeitas, um idealista, preparado, chairman, rico, respeitado, c trânsito internacional, goza da credibilidade dos mercados

Ponto

Associado ao PT, indicado por Lula a Temer, e ao q existe de pior no MDB";Player from the international banking sector, citizen above suspicion, an idealist, prepared, chairman, rich, respected, and international traffic, enjoys the credibility of the markets Point Associated with PT, indicated by Lula a Temer, and worse in MDB;Neg,Neu,Pos,Compound;0.116;0.589;0.295;0.8316
1;Em visita a Palmas e pré-candidato à Presidência da República, Henrique Meirelles aposta no “legado lulista” para alavancar sua candidatura ;"In a visit to Palmas and pre-candidate for the Presidency of the Republic, Henrique Meirelles bets on the &quot;Lula legacy&quot; to leverage his candidacy";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
