1;Media cala de Ambolo de Xàbia es ahora de arena dorada  vía ;Ambolo half of Xàbia cove is now of golden sand via;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  Bicho, tu é maluco??? Vou ali vomitar e já volto... #Paulicéiadesvairada;"Bug, you&#39;re crazy ??? I&#39;m going to vomit there and I&#39;ll be back ... # Paulicéiadesvairada";Neg,Neu,Pos,Compound;0.174;0.826;0.0;-0.4479
0;  O q vem de Lambari de Bolsominions... É abstrato.... ;What comes from Lambari de Bolsominions ... It is abstract ....;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;    O duro é que se ele é o chuchu pelo menos não tentarem uma união essa pulverização pode forçar Marina presidente (tá ficando claro em quem eu não voto em hipótese alguma né? Kkkk);The hard thing is that if he is the chuchu at least do not try a union this pulverization can force Marina president (it is becoming clear who I do not vote at all, right? Kkkk);Neg,Neu,Pos,Compound;0.039;0.889;0.072;0.296
1;A entrevista, no Roda Viva, da pré candidata à Presidência da República, Manuela D’Ávila, foi bastante comentada e debatida na imprensa e nas redes sociais, não pelo seu conteúdo, mas pela quantidade de vezes em que ela foi interrompida em suas falas -   ;"The interview in Roda Viva of the presidential candidate, Manuela D&#39;Avila, was widely commented and debated in the press and in social networks, not because of its content, but because of the number of times it was interrupted in its speeches -";Neg,Neu,Pos,Compound;0.065;0.902;0.034;-0.3291
1; 👏🏻👏🏻;(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Foi o seu partido o PT que aprovou essa roubalheira, você esqueceu que você passou 27 anos no PT no fundo você é petista! Bolsonaro 2018 o nordeste somos todos Bolsonaro.;It was your party the PT that approved this robbery, you forgot that you spent 27 years in the PT in the background you are PT! Bolsonaro 2018 or northeast we are all Bolsonaro.;Neg,Neu,Pos,Compound;0.0;0.847;0.153;0.6996
0; Com essa Câmara de deputados e senadores, todo dinheiro sempre termina em esquemas... temos que renovar tudo.. tudo..;With this Chamber of Deputies and Senators, all money always ends in schemes ... we have to renew everything .. everything ..;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;  como é possível tirar um ministro do Stf que trabalha para defender amigos e bandidos?;How can you get a Stf minister working to defend friends and thugs?;Neg,Neu,Pos,Compound;0.0;0.78;0.22;0.4767
1;   Qual é um bom emprego federal? Claro, ser deputado federal e o cidadão conseguiu esta proeza mas e não esqueceu da prole! Bom pai!!!;What is a good federal job? Of course, being a federal deputy and the citizen got this feat but did not forget the offspring! Good father!!!;Neg,Neu,Pos,Compound;0.0;0.701;0.299;0.8388
1;   Simplesmente pq não têm consistência...;Simply because they have no consistency ...;Neg,Neu,Pos,Compound;0.268;0.732;0.0;-0.296
0;  Este me faz lembrar o Collor com indicações de que é pior!!!;This reminds me of Collor with indications that it is worse !!!;Neg,Neu,Pos,Compound;0.265;0.735;0.0;-0.6093
0;votem marina silva 66666 confirma;vote marina silva 66666 confirm;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Third-time presidential candidate Marina Silva seeks a third way in Brazil  ;Third-time presidential candidate Marina Silva seeks a third way in Brazil;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Será que conseguiremos acabar com esse ciclo da corrupção que vem deixando nosso país mais e mais pobre? Acredito que com Marina Presidente 2018 daremos início ao ciclo produtividade!;Will we be able to end this cycle of corruption that has made our country poorer and poorer? I believe that with Marina Presidente 2018 we will start the productivity cycle!;Neg,Neu,Pos,Compound;0.159;0.841;0.0;-0.6476
0;Já está de volta pra casa o cãozinho. Ele pertence a Marina Silva.;The little dog is back home. He belongs to Marina Silva.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;" torço por uma final entre Amoêdo e Marina Silva..
sério. não consigo entrar no clima da Copa.";twist for a final between Amoedo and Marina Silva .. seriously. I can not get into the World Cup atmosphere.;Neg,Neu,Pos,Compound;0.091;0.909;0.0;-0.1779
1;"   ...
😂😂 ";(I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Malafaia diz que ""cristão de verdade"" não vota em Marina Silva ";"Malafaia says that &quot;real Christian&quot; does not vote for Marina Silva";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Um absurdo isso. Empresário pequeno e q realmente precisa é a maior dificuldade pra conseguir BNDES, mas os grandes como Eike pegavam fácil e sem pagar.;This is absurd. Small businessman eq really needs is the biggest difficulty to get BNDES, but the big ones like Eike caught easy and without paying.;Neg,Neu,Pos,Compound;0.053;0.723;0.223;0.7506
1; E toda a verba desviada p mst e todos os m's que os teus aliados criaram? Desses tu nao fala? Ou colocar bonezinho do mst e conveniente e agora nao e mais? Crie vergonha;And all the money diverted to mst and all the m all that your allies created? Do not you talk about those things? Or put the mst hat is convenient and now is not it? Create shame;Neg,Neu,Pos,Compound;0.045;0.827;0.128;0.5073
0;" , aquela que só não se elegeu por culpa do PêTê, tem a 3ª maior fração de seguidores do tipo (36%) e o maior número absoluto de seguidores autômatos (690 mil). 
";, the one that has not been elected because of PêTê, has the third largest number of followers of the type (36%) and the largest absolute number of automaton followers (690,000).;Neg,Neu,Pos,Compound;0.0;0.915;0.085;0.1531
1;Matéria boa, de utilidade gigante! ;Good stuff, of great utility!;Neg,Neu,Pos,Compound;0.0;0.291;0.709;0.807
1;Marina Silva propõe via alternativa do “Estado necessário” ;"Marina Silva proposes via alternative of the &quot;Necessary State&quot;";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;" A

P";A P;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;Nunca paro de revisitar o livro 'A condição humana', de Hannah Arendt, que fala da banalidade do mal. Estamos vendo a grande banalização das coisas erradas, indo para um caminho muito perigoso do cinismo e dissimulação política levada ao extremo.;"I never stop revisiting Hannah Arendt&#39;s book The Human Condition, which speaks of the banality of evil. We are seeing the great banalization of the wrong things, going on a very dangerous path of cynicism and political dissimulation taken to the extreme.";Neg,Neu,Pos,Compound;0.254;0.635;0.112;-0.8227
1;"InternetLab divulga nomes dos principais pré-candidatos à Presidência da República, numericamente mais seguidos por perfis robôs. 
1º)  - 689.112
2º)  - 456.658 
3º)  - 403.874
4º)   - 261.588 
5º)  - 52.836";InternetLab announces names of the main pre-candidates to the Presidency of the Republic, numerically more followed by robot profiles. 1st) - 689,112 2nd) - 456,658 3rd) - 403,874 4th) - 261,588 5th) - 52,836;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"Xàbia cierra una calle al aparecer un boquete en el asfalto
";Xàbia closes a street when a gap appears on the asphalt;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;#LoMásLeído de hoy | Xàbia impone la primera multa en su playa: 300 euros a dos «mojiteros» ;"# LoMásLeído today | Xàbia imposes the first fine on its beach: 300 euros to two &quot;mojiteros&quot;";Neg,Neu,Pos,Compound;0.086;0.802;0.111;0.1027
1;Se o Temer é Tzimisce, posso dizer que Bolsoasno é Brujah antiribu, que Aécio é Giovanni e que Marina Silva é Gangrel?;If Temer is Tzimisce, can I say that Bolsoasno is Brujah antiribu, that Aetius is Giovanni and that Marina Silva is Gangrel?;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0;"É isso que o lula e a dilma defendem ...
Ciro , Manuela D'Ávila, Marina Silva , Boulos , Jean wyllys , Glauber ,  

E vocês querem falar mal do Bolsonaro ? Me poupe ";"This is what lula and dilma defend ... Ciro, Manuela D&#39;Ávila, Marina Silva, Boulos, Jean wyllys, Glauber, And you want to speak badly of Bolsonaro? Save me";Neg,Neu,Pos,Compound;0.098;0.759;0.142;0.1027
1; E o PT senhora Marina torrou quanto ? Quando a senhora falará ? . Manifeste-se ! .;And the PT Lady Marina toasted how much? When will you speak? . Manifest yourself! .;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;   Sim, obviamente! mas justamente por cada um ter o seu posicionamento e o livre arbítrio, o plebiscito é a melhor opção!;Yes, of course! but precisely because each one has its position and free will, the plebiscite is the best option!;Neg,Neu,Pos,Compound;0.0;0.573;0.427;0.9285
0;  Sentiu aí, Reinaldo? 🤣🤣🤣;Did you feel it, Reinaldo? (I.e.;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;"""Festa major"" en la calle Colón de Dénia
";"&quot;Festa major&quot; in the street Colón de Dénia";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
0; Pois é foram vocês da esquerda corrupta que deram força para este playboy!;Well it was you guys from the corrupt left that gave strength to this playboy!;Neg,Neu,Pos,Compound;0.0;0.699;0.301;0.68
0;"Roda Viva escolheu a dedo os entrevistadores/provocadores. Joel Pinheiro é um ultra-liberal. Autor de um livro sobre meritocracia, seu ""mérito"" é ser filho de Eduardo Giannetti, mentor de Marina Silva. Ele também ""contribui"" com o Partido Novo, antro da cloaca empresarial nativa";"Roda Viva hand-picked the interviewers / provocateurs. Joel Pinheiro is an ultra-liberal. Author of a book on meritocracy, his &quot;merit&quot; is to be the son of Eduardo Giannetti, mentor of Marina Silva. He also &quot;contributes&quot; to the New Party, the den of the native business cloaca";Neg,Neu,Pos,Compound;0.0;0.907;0.093;0.5106
1; Perdemos uma oportunidade história de investir na cultura da auto-ajuda e iniciativas de vánguardas emergentes, geração de milhares de empregos. Sds.;We missed a history opportunity to invest in the culture of self-help and emerging vanguard initiatives, generating thousands of jobs. Sds.;Neg,Neu,Pos,Compound;0.096;0.783;0.122;0.1531
0;"Agora, a colunista do falido Estadão e da rádio Ku Klux Pan, afirma que os críticos do Roda Viva fazem ""mimimi"". Até a Folha discorda, lembrando que Manuela foi cortada mais de 40 vezes. ""Marina Silva foi interrompida 3 vezes. Guilherme Boulos e Ciro Gomes, 9 e 8 vezes"". Mimimi?";"Now, the columnist for the bankrupt Estadão and the Ku Klux Pan radio, says that critics of Roda Viva do mimimi. Even Folha disagrees, remembering that Manuela was cut more than 40 times. &quot;Marina Silva was interrupted 3 times, Guilherme Boulos and Ciro Gomes, 9 and 8 times.&quot; Mimimi?";Neg,Neu,Pos,Compound;0.232;0.768;0.0;-0.886
0; Startups tem taxa de sucesso muito baixa, já pensou se esse dinheiro fosse usado pra algo como amortecimento da divida ou deixado no bolso do trabalhador?;"Startups has a very low success rate, have you ever wondered if this money was used for something like dampening the debt or left in the worker&#39;s pocket?";Neg,Neu,Pos,Compound;0.142;0.669;0.188;0.3788
1; Kkkkkkkkkk;Kkkkkkkkkk;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1; Não é minha candidata, mas concordo 100%;Not my candidate, but I agree 100%;Neg,Neu,Pos,Compound;0.0;0.606;0.394;0.5023
1;"Nesse sentido, o destaque a Alvaro Dias é importante, mas ele é secundário a um outro fato: Marina Silva é a rainha dos bots, Alckmin é o segundo e Bolsonaro é quase equivalente a ele. Só em quarto vem o Alvaro Dias.

Outros candidatos passam longe (exceto Maia c/ 42k e 20% bot)";In this sense, the highlight of Alvaro Dias is important, but it is secondary to another fact: Marina Silva is the queen of the bots, Alckmin is second and Bolsonaro is almost equivalent to him. Only in fourth comes Alvaro Dias. Other candidates pass away (except Maia w / 42k and 20% bot);Neg,Neu,Pos,Compound;0.0;0.94;0.06;0.2732
1; Governo do PT, querida! Aliás, seu partido de coração e de origem.;Government of the PT, dear! In fact, his party of heart and origin.;Neg,Neu,Pos,Compound;0.0;0.663;0.337;0.68
1;" startups e empreendedorismo ?
Não sei oq isto significa, acho q esta mulher não fala a minha língua.
É, a rede é um partido para descolados ( artistas e intelectuais ).";startups and entrepreneurship? I do not know what this means, I think this woman does not speak my language. Yes, the network is a party for cool people (artists and intellectuals).;Neg,Neu,Pos,Compound;0.0;0.765;0.235;0.7717
1; Esses opositores já não o q mencionar. Chega a ser patético. Vamos avante rumo à presidência Marina!!;"These opponents no longer oq mention. It becomes pathetic. Let&#39;s go forward to the Navy presidency !!";Neg,Neu,Pos,Compound;0.302;0.698;0.0;-0.7568
1; L;L;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
0;"Vamos fazer a conta:
(Considerando somente os acima de 100k)
Alvaro Dias - 64% - 261.588
Geraldo Alckmin - 46% - 456.658
Marina Silva - 36% - 689.112
Jair Bolsonaro - 34% - 403.875
Ciro Gomes - 32% - 52.836
Lula - 22% - 74.119
Manuela D'Ávila - 22% - 45.163";"Let&#39;s do the bill: (Considering only those over 100k) Alvaro Dias - 64% - 261,588 Geraldo Alckmin - 46% - 456,658 Marina Silva - 36% - 689,112 Jair Bolsonaro - 34% - 403,875 Ciro Gomes - 32% 22% - 74,119 Manuela D&#39;Ávila - 22% - 45,163";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;    😆para calar a boca desses loucos!;😆to shut the mouths of those crazy!;Neg,Neu,Pos,Compound;0.31;0.69;0.0;-0.4003
0;casa mata e transa: dilma, lula e marina silva — caso com a dilma transo com a marina mato lula ;house kills and fucks: dilma, lula and marina silva - case with dilma transo with marina mato lula;Neg,Neu,Pos,Compound;0.306;0.694;0.0;-0.765
0;" Iríamos ter Eikes espalhados por todo país.
O Brasil é um país falido moralmente.";We would have Eikes scattered all over the country. Brazil is a morally bankrupt country.;Neg,Neu,Pos,Compound;0.217;0.783;0.0;-0.5574
1;     ;;Neg,Neu,Pos,Compound;0.0;0.0;0.0;0.0
1;Marina Silva pregando a Palavra de Deus - Arrepiante! ;Marina Silva preaching the Word of God - Creepy!;Neg,Neu,Pos,Compound;0.0;0.745;0.255;0.3382
0;"eu voto por eliminação, escolho o MENOS PIOR da circunstância.

na última eleição, entre DILMA e AÉCIO, a opção MENOS PIOR era a MARINA SILVA. Votei nela.

o Aécio perdeu meu voto, naquele ano, por causa do AEROPORTO que ele construiu para beneficiar a própria família. 🛩️";I vote for elimination, I choose the WORST LESS of the circumstance. in the last election, between DILMA and AÉCIO, the LESS WORSE option was MARINA SILVA. I voted for her. Aécio lost my vote that year because of the AIRPORT he built to benefit his own family. (I.e.;Neg,Neu,Pos,Compound;0.202;0.745;0.053;-0.8558
1;"Sônia Guajajara: Pré-candidata à Presidência pelo PSol rechaça comparação com Marina Silva
";Sônia Guajajara: Pre-candidate to the Presidency by PSol rejects comparison with Marina Silva;Neg,Neu,Pos,Compound;0.211;0.789;0.0;-0.4939
1; Graças ao PT e PMDB que você era mancomunada !;Thanks to the PT and PMDB that you were joint!;Neg,Neu,Pos,Compound;0.0;0.738;0.262;0.4926
1;"   Bolsonaro será q já sabe o q significa essa palavra ""posicionamento"" ou ele terar perguntar a um acessório??";"Bolsonaro will you already know what the word &quot;positioning&quot; means, or does he have to ask for an accessory?";Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
1;Marina Silva, Alckmin e Bolsonaro são os presidenciáveis mais seguidos por robôs no Twitter ;Marina Silva, Alckmin and Bolsonaro are the most followed presidential robots by Twitter;Neg,Neu,Pos,Compound;0.0;1.0;0.0;0.0
